GO:0000145	exocyst	A protein complex peripherally associated with the plasma membrane that determines where vesicles dock and fuse. At least eight complex components are conserved between yeast and mammals.
GO:0089716	Pip2-Oaf1 complex	A heterodimeric complex consisting of Zn(2)Cys(6) containing transcription factors Pip2 and Oaf1. It binds to the oleate response element (ORE), found in the promoters of fatty acid-inducible genes in Saccharomyces where, in the presence of oleate this bound complex activates the transcription of genes encoding peroxisomal proteins.
GO:0089716	Pip2-Oaf1 complex	A heterodimeric complex consisting of Zn(2)Cys(6) containing transcription factors Pip2 and Oaf1. It binds to the oleate response element (ORE), found in the promoters of fatty acid-inducible genes in Saccharomyces where, in the presence of oleate this bound complex activates the transcription of genes encoding peroxisomal proteins.
GO:0090534	calcium ion-transporting ATPase complex	Protein complex that carries out the reaction: ATP + H2O + Ca2+(out) = ADP + phosphate + Ca2+(in).
GO:0090534	calcium ion-transporting ATPase complex	Protein complex that carries out the reaction: ATP + H2O + Ca2+(out) = ADP + phosphate + Ca2+(in).
GO:0090534	calcium ion-transporting ATPase complex	Protein complex that carries out the reaction: ATP + H2O + Ca2+(out) = ADP + phosphate + Ca2+(in).
GO:0090534	calcium ion-transporting ATPase complex	Protein complex that carries out the reaction: ATP + H2O + Ca2+(out) = ADP + phosphate + Ca2+(in).
GO:0090534	calcium ion-transporting ATPase complex	Protein complex that carries out the reaction: ATP + H2O + Ca2+(out) = ADP + phosphate + Ca2+(in).
GO:0090534	calcium ion-transporting ATPase complex	Protein complex that carries out the reaction: ATP + H2O + Ca2+(out) = ADP + phosphate + Ca2+(in).
GO:0090534	calcium ion-transporting ATPase complex	Protein complex that carries out the reaction: ATP + H2O + Ca2+(out) = ADP + phosphate + Ca2+(in).
GO:0090534	calcium ion-transporting ATPase complex	Protein complex that carries out the reaction: ATP + H2O + Ca2+(out) = ADP + phosphate + Ca2+(in).
GO:0090534	calcium ion-transporting ATPase complex	Protein complex that carries out the reaction: ATP + H2O + Ca2+(out) = ADP + phosphate + Ca2+(in).
GO:0090534	calcium ion-transporting ATPase complex	Protein complex that carries out the reaction: ATP + H2O + Ca2+(out) = ADP + phosphate + Ca2+(in).
GO:0090535	WICH complex	An ISWI complex that contains an ATPase subunit of the ISWI family (specifically SNF2H in mammals, which contain two ISWI homologs) and WSTF (Williams Syndrome Transcription Factor). WICH plays roles in regulation of RNAP I and III transcription and in DNA replication and repair.
GO:0090536	NoRC complex	An ISWI complex that contains an ATPase subunit of the ISWI family (specifically SNF2H in mammals, which contain two ISWI homologs) and a Tip5 homolog. In mammals, NoRC is involved in regulation of transcription from RNAP I and RNA polymerase III promoters.
GO:0090537	CERF complex	An ISWI complex that contains an ATPase subunit of the ISWI family (specifically SNF2L in mammals, which contain two ISWI homologs) and a CECR2 homolog. In mammals, CERF is involved in regulation of transcription from RNA polymerase II promoters.
GO:0090570	RNA polymerase I transcription repressor complex	A protein complex, located in the nucleus, that possesses activity that prevents or downregulates transcription from a RNA polymerase I promoter.
GO:0090572	RNA polymerase III transcription repressor complex	A protein complex, located in the nucleus, that possesses activity that prevents or downregulates transcription from a RNA polymerase III promoter.
GO:0090573	RNA polymerase IV transcription repressor complex	A protein complex, located in the nucleus, that possesses activity that prevents or downregulates transcription from a RNA polymerase IV promoter.
GO:0090574	RNA polymerase V transcription repressor complex	A protein complex, located in the nucleus, that possesses activity that prevents or downregulates transcription from a RNA polymerase V promoter.
GO:0090620	APC-Cdc20 complex	An anaphase promoting complex bound to the "fizzy family" APC activator Cdc20/Slp1 whichnregulates the metaphase anaphase transition by activating the APC/C to target the anaphase inhibitor securin and promotes sister chromatid separation.
GO:0090620	APC-Cdc20 complex	An anaphase promoting complex bound to the "fizzy family" APC activator Cdc20/Slp1 whichnregulates the metaphase anaphase transition by activating the APC/C to target the anaphase inhibitor securin and promotes sister chromatid separation.
GO:0090620	APC-Cdc20 complex	An anaphase promoting complex bound to the "fizzy family" APC activator Cdc20/Slp1 whichnregulates the metaphase anaphase transition by activating the APC/C to target the anaphase inhibitor securin and promotes sister chromatid separation.
GO:0090620	APC-Cdc20 complex	An anaphase promoting complex bound to the "fizzy family" APC activator Cdc20/Slp1 whichnregulates the metaphase anaphase transition by activating the APC/C to target the anaphase inhibitor securin and promotes sister chromatid separation.
GO:0090620	APC-Cdc20 complex	An anaphase promoting complex bound to the "fizzy family" APC activator Cdc20/Slp1 whichnregulates the metaphase anaphase transition by activating the APC/C to target the anaphase inhibitor securin and promotes sister chromatid separation.
GO:0090620	APC-Cdc20 complex	An anaphase promoting complex bound to the "fizzy family" APC activator Cdc20/Slp1 whichnregulates the metaphase anaphase transition by activating the APC/C to target the anaphase inhibitor securin and promotes sister chromatid separation.
GO:0090620	APC-Cdc20 complex	An anaphase promoting complex bound to the "fizzy family" APC activator Cdc20/Slp1 whichnregulates the metaphase anaphase transition by activating the APC/C to target the anaphase inhibitor securin and promotes sister chromatid separation.
GO:0090620	APC-Cdc20 complex	An anaphase promoting complex bound to the "fizzy family" APC activator Cdc20/Slp1 whichnregulates the metaphase anaphase transition by activating the APC/C to target the anaphase inhibitor securin and promotes sister chromatid separation.
GO:0090620	APC-Cdc20 complex	An anaphase promoting complex bound to the "fizzy family" APC activator Cdc20/Slp1 whichnregulates the metaphase anaphase transition by activating the APC/C to target the anaphase inhibitor securin and promotes sister chromatid separation.
GO:0090620	APC-Cdc20 complex	An anaphase promoting complex bound to the "fizzy family" APC activator Cdc20/Slp1 whichnregulates the metaphase anaphase transition by activating the APC/C to target the anaphase inhibitor securin and promotes sister chromatid separation.
GO:0090620	APC-Cdc20 complex	An anaphase promoting complex bound to the "fizzy family" APC activator Cdc20/Slp1 whichnregulates the metaphase anaphase transition by activating the APC/C to target the anaphase inhibitor securin and promotes sister chromatid separation.
GO:0090620	APC-Cdc20 complex	An anaphase promoting complex bound to the "fizzy family" APC activator Cdc20/Slp1 whichnregulates the metaphase anaphase transition by activating the APC/C to target the anaphase inhibitor securin and promotes sister chromatid separation.
GO:0090621	APC-fizzy-related complex	An anaphase promoting complex bound to the "fizzy-related family" APC activator FZR1/Cdh1/Srw1 that regulates mitotic exit by activating the APC/C to target mitotic cyclins for destruction during anaphase and telophase. Is also active during G1.
GO:0090621	APC-fizzy-related complex	An anaphase promoting complex bound to the "fizzy-related family" APC activator FZR1/Cdh1/Srw1 that regulates mitotic exit by activating the APC/C to target mitotic cyclins for destruction during anaphase and telophase. Is also active during G1.
GO:0090621	APC-fizzy-related complex	An anaphase promoting complex bound to the "fizzy-related family" APC activator FZR1/Cdh1/Srw1 that regulates mitotic exit by activating the APC/C to target mitotic cyclins for destruction during anaphase and telophase. Is also active during G1.
GO:0090621	APC-fizzy-related complex	An anaphase promoting complex bound to the "fizzy-related family" APC activator FZR1/Cdh1/Srw1 that regulates mitotic exit by activating the APC/C to target mitotic cyclins for destruction during anaphase and telophase. Is also active during G1.
GO:0090621	APC-fizzy-related complex	An anaphase promoting complex bound to the "fizzy-related family" APC activator FZR1/Cdh1/Srw1 that regulates mitotic exit by activating the APC/C to target mitotic cyclins for destruction during anaphase and telophase. Is also active during G1.
GO:0090621	APC-fizzy-related complex	An anaphase promoting complex bound to the "fizzy-related family" APC activator FZR1/Cdh1/Srw1 that regulates mitotic exit by activating the APC/C to target mitotic cyclins for destruction during anaphase and telophase. Is also active during G1.
GO:0090621	APC-fizzy-related complex	An anaphase promoting complex bound to the "fizzy-related family" APC activator FZR1/Cdh1/Srw1 that regulates mitotic exit by activating the APC/C to target mitotic cyclins for destruction during anaphase and telophase. Is also active during G1.
GO:0090621	APC-fizzy-related complex	An anaphase promoting complex bound to the "fizzy-related family" APC activator FZR1/Cdh1/Srw1 that regulates mitotic exit by activating the APC/C to target mitotic cyclins for destruction during anaphase and telophase. Is also active during G1.
GO:0090621	APC-fizzy-related complex	An anaphase promoting complex bound to the "fizzy-related family" APC activator FZR1/Cdh1/Srw1 that regulates mitotic exit by activating the APC/C to target mitotic cyclins for destruction during anaphase and telophase. Is also active during G1.
GO:0090621	APC-fizzy-related complex	An anaphase promoting complex bound to the "fizzy-related family" APC activator FZR1/Cdh1/Srw1 that regulates mitotic exit by activating the APC/C to target mitotic cyclins for destruction during anaphase and telophase. Is also active during G1.
GO:0090621	APC-fizzy-related complex	An anaphase promoting complex bound to the "fizzy-related family" APC activator FZR1/Cdh1/Srw1 that regulates mitotic exit by activating the APC/C to target mitotic cyclins for destruction during anaphase and telophase. Is also active during G1.
GO:0090621	APC-fizzy-related complex	An anaphase promoting complex bound to the "fizzy-related family" APC activator FZR1/Cdh1/Srw1 that regulates mitotic exit by activating the APC/C to target mitotic cyclins for destruction during anaphase and telophase. Is also active during G1.
GO:0097025	MPP7-DLG1-LIN7 complex	A heterotrimeric protein complex formed by the association of MMP7, DLG1 and either LIN7A or LIN7C; regulates the stability and localization of DLG1 to cell junctions.
GO:0097025	MPP7-DLG1-LIN7 complex	A heterotrimeric protein complex formed by the association of MMP7, DLG1 and either LIN7A or LIN7C; regulates the stability and localization of DLG1 to cell junctions.
GO:0097025	MPP7-DLG1-LIN7 complex	A heterotrimeric protein complex formed by the association of MMP7, DLG1 and either LIN7A or LIN7C; regulates the stability and localization of DLG1 to cell junctions.
GO:0097072	interferon regulatory factor 3 complex	An interferon regulatory factor complex that consists of a homodimer of interferon regulatory factor 3.
GO:0097073	interferon regulatory factor 5 complex	An interferon regulatory factor complex that consists of a homodimer of interferon regulatory factor 5.
GO:0097074	interferon regulatory factor 7 complex	An interferon regulatory factor complex that consists of a homodimer of interferon regulatory factor 7.
GO:0097075	interferon regulatory factor 3-interferon regulatory factor 7 complex	An interferon regulatory factor complex that consists of a heterodimer of interferon regulatory factor 3 and interferon regulatory factor 7.
GO:0097085	interferon regulatory factor 3-interferon regulatory factor 5 complex	An interferon regulatory factor complex that consists of a heterodimer of interferon regulatory factor 3 and interferon regulatory factor 5.
GO:0097121	cyclin A1-CDK1 complex	A protein complex consisting of cyclin A1 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097121	cyclin A1-CDK1 complex	A protein complex consisting of cyclin A1 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097121	cyclin A1-CDK1 complex	A protein complex consisting of cyclin A1 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097121	cyclin A1-CDK1 complex	A protein complex consisting of cyclin A1 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097121	cyclin A1-CDK1 complex	A protein complex consisting of cyclin A1 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097121	cyclin A1-CDK1 complex	A protein complex consisting of cyclin A1 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097121	cyclin A1-CDK1 complex	A protein complex consisting of cyclin A1 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097121	cyclin A1-CDK1 complex	A protein complex consisting of cyclin A1 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097121	cyclin A1-CDK1 complex	A protein complex consisting of cyclin A1 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097121	cyclin A1-CDK1 complex	A protein complex consisting of cyclin A1 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097122	cyclin A2-CDK1 complex	A protein complex consisting of cyclin A2 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097122	cyclin A2-CDK1 complex	A protein complex consisting of cyclin A2 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097122	cyclin A2-CDK1 complex	A protein complex consisting of cyclin A2 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097122	cyclin A2-CDK1 complex	A protein complex consisting of cyclin A2 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097122	cyclin A2-CDK1 complex	A protein complex consisting of cyclin A2 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097122	cyclin A2-CDK1 complex	A protein complex consisting of cyclin A2 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097122	cyclin A2-CDK1 complex	A protein complex consisting of cyclin A2 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097122	cyclin A2-CDK1 complex	A protein complex consisting of cyclin A2 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097122	cyclin A2-CDK1 complex	A protein complex consisting of cyclin A2 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097122	cyclin A2-CDK1 complex	A protein complex consisting of cyclin A2 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097123	cyclin A1-CDK2 complex	A protein complex consisting of cyclin A1 and cyclin-dependent kinase 2 (CDK2). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097123	cyclin A1-CDK2 complex	A protein complex consisting of cyclin A1 and cyclin-dependent kinase 2 (CDK2). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097123	cyclin A1-CDK2 complex	A protein complex consisting of cyclin A1 and cyclin-dependent kinase 2 (CDK2). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097123	cyclin A1-CDK2 complex	A protein complex consisting of cyclin A1 and cyclin-dependent kinase 2 (CDK2). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097123	cyclin A1-CDK2 complex	A protein complex consisting of cyclin A1 and cyclin-dependent kinase 2 (CDK2). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097123	cyclin A1-CDK2 complex	A protein complex consisting of cyclin A1 and cyclin-dependent kinase 2 (CDK2). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097123	cyclin A1-CDK2 complex	A protein complex consisting of cyclin A1 and cyclin-dependent kinase 2 (CDK2). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097123	cyclin A1-CDK2 complex	A protein complex consisting of cyclin A1 and cyclin-dependent kinase 2 (CDK2). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097123	cyclin A1-CDK2 complex	A protein complex consisting of cyclin A1 and cyclin-dependent kinase 2 (CDK2). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097123	cyclin A1-CDK2 complex	A protein complex consisting of cyclin A1 and cyclin-dependent kinase 2 (CDK2). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097124	cyclin A2-CDK2 complex	A protein complex consisting of cyclin A2 and cyclin-dependent kinase 2 (CDK2). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097124	cyclin A2-CDK2 complex	A protein complex consisting of cyclin A2 and cyclin-dependent kinase 2 (CDK2). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097124	cyclin A2-CDK2 complex	A protein complex consisting of cyclin A2 and cyclin-dependent kinase 2 (CDK2). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097124	cyclin A2-CDK2 complex	A protein complex consisting of cyclin A2 and cyclin-dependent kinase 2 (CDK2). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097124	cyclin A2-CDK2 complex	A protein complex consisting of cyclin A2 and cyclin-dependent kinase 2 (CDK2). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097124	cyclin A2-CDK2 complex	A protein complex consisting of cyclin A2 and cyclin-dependent kinase 2 (CDK2). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097124	cyclin A2-CDK2 complex	A protein complex consisting of cyclin A2 and cyclin-dependent kinase 2 (CDK2). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097124	cyclin A2-CDK2 complex	A protein complex consisting of cyclin A2 and cyclin-dependent kinase 2 (CDK2). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097124	cyclin A2-CDK2 complex	A protein complex consisting of cyclin A2 and cyclin-dependent kinase 2 (CDK2). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097124	cyclin A2-CDK2 complex	A protein complex consisting of cyclin A2 and cyclin-dependent kinase 2 (CDK2). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097125	cyclin B1-CDK1 complex	A protein complex consisting of cyclin B1 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097125	cyclin B1-CDK1 complex	A protein complex consisting of cyclin B1 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097125	cyclin B1-CDK1 complex	A protein complex consisting of cyclin B1 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097125	cyclin B1-CDK1 complex	A protein complex consisting of cyclin B1 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097125	cyclin B1-CDK1 complex	A protein complex consisting of cyclin B1 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097125	cyclin B1-CDK1 complex	A protein complex consisting of cyclin B1 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097125	cyclin B1-CDK1 complex	A protein complex consisting of cyclin B1 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097125	cyclin B1-CDK1 complex	A protein complex consisting of cyclin B1 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097125	cyclin B1-CDK1 complex	A protein complex consisting of cyclin B1 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097125	cyclin B1-CDK1 complex	A protein complex consisting of cyclin B1 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097126	cyclin B2-CDK1 complex	A protein complex consisting of cyclin B2 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097126	cyclin B2-CDK1 complex	A protein complex consisting of cyclin B2 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097126	cyclin B2-CDK1 complex	A protein complex consisting of cyclin B2 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097126	cyclin B2-CDK1 complex	A protein complex consisting of cyclin B2 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097126	cyclin B2-CDK1 complex	A protein complex consisting of cyclin B2 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097126	cyclin B2-CDK1 complex	A protein complex consisting of cyclin B2 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097126	cyclin B2-CDK1 complex	A protein complex consisting of cyclin B2 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097126	cyclin B2-CDK1 complex	A protein complex consisting of cyclin B2 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097126	cyclin B2-CDK1 complex	A protein complex consisting of cyclin B2 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097126	cyclin B2-CDK1 complex	A protein complex consisting of cyclin B2 and cyclin-dependent kinase 1 (CDK1). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097127	cyclin B3-CDK2 complex	A protein complex consisting of cyclin B3 and cyclin-dependent kinase 2 (CDK2). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097127	cyclin B3-CDK2 complex	A protein complex consisting of cyclin B3 and cyclin-dependent kinase 2 (CDK2). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097127	cyclin B3-CDK2 complex	A protein complex consisting of cyclin B3 and cyclin-dependent kinase 2 (CDK2). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097127	cyclin B3-CDK2 complex	A protein complex consisting of cyclin B3 and cyclin-dependent kinase 2 (CDK2). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
GO:0097127	cyclin B3-CDK2 complex	A protein complex consisting of cyclin B3 and cyclin-dependent kinase 2 (CDK2). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner.
